Distance_m,ReceivedPower_dBm,PathLoss_dB,RMSDelaySpread_ns,KFactor_dB,TotalPower,MeanDelay,RMSDelay,Entropy,Frequency_GHz,TxHeight,RxHeight,LOS,Scenario
99.9,-107.7,137.7,42.2,-4.2,56,527.9728571,157.3085272,4.025351691,73,800,30,1,UMi_NLOS_73
100,-103.4,133.4,58.8,-4.8,67,612.8719403,190.7951278,4.204692619,73,800,30,1,UMi_NLOS_73
100,-107.8,137.8,28,-6.5,67,612.8829851,190.7972006,4.204692619,73,800,30,1,UMi_NLOS_73
100.1,-97.9,127.9,25,-5.4,67,612.8929851,190.7989606,4.204692619,73,800,30,1,UMi_NLOS_73
100.1,-105.5,135.5,34.1,-4.1,67,612.9037313,190.8010084,4.204692619,73,800,30,1,UMi_NLOS_73
100.2,-103.9,133.9,36.6,-3.4,67,612.9138806,190.8024017,4.204692619,73,800,30,1,UMi_NLOS_73
100.3,-90.9,120.9,70,1.7,67,612.9244776,190.8046395,4.204692619,73,800,30,1,UMi_NLOS_73
100.3,-101.6,131.6,84.2,-3.8,67,612.9356716,190.806137,4.204692619,73,800,30,1,UMi_NLOS_73
100.4,-101.5,131.5,23,-4.2,67,612.9461194,190.8075224,4.204692619,73,800,30,1,UMi_NLOS_73
100.4,-90.3,120.3,25.5,-5.8,67,612.9571642,190.8087121,4.204692619,73,800,30,1,UMi_NLOS_73
100.5,-105.8,135.8,50.1,-4.1,67,612.9674627,190.81126,4.204692619,73,800,30,1,UMi_NLOS_73
100.5,-119.5,149.5,41.6,-4.9,56,527.9766071,157.3088894,4.025351691,73,800,30,1,UMi_NLOS_73
100.6,-91.6,121.6,37.4,-3.9,67,612.9783582,190.8131684,4.204692619,73,800,30,1,UMi_NLOS_73
100.6,-101.9,131.9,30.6,-3.3,67,612.9895522,190.8148067,4.204692619,73,800,30,1,UMi_NLOS_73
100.7,-87.8,117.8,41.1,-4.3,67,613.0007463,190.8161196,4.204692619,73,800,30,1,UMi_NLOS_73
100.7,-108.8,138.8,54.7,-6.1,67,613.0120896,190.8184614,4.204692619,73,800,30,1,UMi_NLOS_73
100.8,-106.1,136.1,49.7,-4.9,67,613.0231343,190.8192327,4.204692619,73,800,30,1,UMi_NLOS_73
100.8,-109.2,139.2,42.5,-3.3,67,613.0340299,190.8207692,4.204692619,73,800,30,1,UMi_NLOS_73
100.9,-114.5,144.5,62.3,-1.4,67,613.0450746,190.8229522,4.204692619,73,800,30,1,UMi_NLOS_73
101,-100.6,130.6,45.1,-4.2,67,613.0568657,190.8242947,4.204692619,73,800,30,1,UMi_NLOS_73
101,-98.6,128.6,34.3,-6.5,67,613.0677612,190.8260556,4.204692619,73,800,30,1,UMi_NLOS_73
101.1,-114.8,144.8,25.9,-4.9,67,613.0801493,190.8277298,4.204692619,73,800,30,1,UMi_NLOS_73
101.1,-90.3,120.3,25.5,-4.9,56,527.9808929,157.3094449,4.025351691,73,800,30,1,UMi_NLOS_73
101.2,-99.3,129.3,22.6,-4.9,67,613.0913433,190.829339,4.204692619,73,800,30,1,UMi_NLOS_73
101.2,-93.2,123.2,19,-4.4,67,613.1023881,190.8303788,4.204692619,73,800,30,1,UMi_NLOS_73
101.3,-92.4,122.4,45.5,1.2,67,613.1138806,190.8327884,4.204692619,73,800,30,1,UMi_NLOS_73
101.3,-105.9,135.9,45.7,-6.9,67,613.1255224,190.8340353,4.204692619,73,800,30,1,UMi_NLOS_73
101.4,-93.1,123.1,59.8,-4.1,67,613.1370149,190.8355712,4.204692619,73,800,30,1,UMi_NLOS_73
101.4,-95.7,125.7,61.3,-5.4,67,613.1495522,190.8377704,4.204692619,73,800,30,1,UMi_NLOS_73
101.5,-79.4,109.4,56.7,-5.9,67,613.1616418,190.8391043,4.204692619,73,800,30,1,UMi_NLOS_73
101.6,-114.7,144.7,68.7,-6.6,67,613.1726866,190.8407261,4.204692619,73,800,30,1,UMi_NLOS_73
101.6,-94.4,124.4,37.5,-3.4,67,613.1844776,190.8430373,4.204692619,73,800,30,1,UMi_NLOS_73
101.7,-97.3,127.3,34.5,-5.9,67,613.1970149,190.8434606,4.204692619,73,800,30,1,UMi_NLOS_73
101.7,-104.6,134.6,27.6,-4.4,56,527.9846429,157.3088078,4.025351691,73,800,30,1,UMi_NLOS_73
101.8,-101.7,131.7,22.5,-2,67,613.2080597,190.8450201,4.204692619,73,800,30,1,UMi_NLOS_73
101.8,-88.4,118.4,54.4,0.2,67,613.2208955,190.8470949,4.204692619,73,800,30,1,UMi_NLOS_73
101.9,-91.4,121.4,32.2,2.2,67,613.2328358,190.8483002,4.204692619,73,800,30,1,UMi_NLOS_73
101.9,-103.7,133.7,40.6,-6.1,67,613.2450746,190.8495407,4.204692619,73,800,30,1,UMi_NLOS_73
102,-102.6,132.6,44.6,-6.4,67,613.2576119,190.8517613,4.204692619,73,800,30,1,UMi_NLOS_73
102.1,-95.4,125.4,47.2,-6.1,67,613.2698507,190.8525346,4.204692619,73,800,30,1,UMi_NLOS_73
102.1,-108.1,138.1,27.3,-5.4,67,613.2822388,190.8544272,4.204692619,73,800,30,1,UMi_NLOS_73
102.2,-105.4,135.4,37.2,-4.4,67,613.2943284,190.8555865,4.204692619,73,800,30,1,UMi_NLOS_73
102.2,-102.2,132.2,62.5,-3.1,67,613.3070149,190.8577502,4.204692619,73,800,30,1,UMi_NLOS_73
102.3,-103.4,133.4,44.7,-2.1,61,581.7513115,169.7621206,4.110873864,73,800,30,1,UMi_NLOS_73
102.3,-96.7,126.7,38,-2.3,56,527.9101786,157.2998804,4.025351691,73,800,30,1,UMi_NLOS_73
102.4,-109.2,139.2,44.9,-0.9,56,527.98875,157.3093539,4.025351691,73,800,30,1,UMi_NLOS_73
102.4,-101.6,131.6,30,-1.9,50,528.5224,139.3651084,3.912023005,73,800,30,1,UMi_NLOS_73
102.5,-97.8,127.8,71.5,-6.9,28,413.9489286,65.44857973,3.33220451,73,800,30,1,UMi_NLOS_73
102.6,-94.1,124.1,32.1,3.1,48,488.3908333,99.90125647,3.871201011,73,800,30,1,UMi_NLOS_73
102.6,-100.1,130.1,35.2,-5.4,47,496.5246809,92.57706554,3.850147602,73,800,30,1,UMi_NLOS_73
102.7,-109.1,139.1,45.8,0.1,47,496.5391489,92.58518437,3.850147602,73,800,30,1,UMi_NLOS_73
102.7,-97.7,127.7,27.9,-0.3,47,496.5519149,92.59195259,3.850147602,73,800,30,1,UMi_NLOS_73
102.8,-94.1,124.1,48.9,-3.4,47,496.5657447,92.59852857,3.850147602,73,800,30,1,UMi_NLOS_73
102.8,-98.4,128.4,26.6,-5.3,47,496.5793617,92.60590529,3.850147602,73,800,30,1,UMi_NLOS_73
102.9,-93.4,123.4,32.7,0.8,47,496.5919149,92.6121902,3.850147602,73,800,30,1,UMi_NLOS_73
103,-96.6,126.6,37.6,-3,47,496.6055319,92.6195466,3.850147602,73,800,30,1,UMi_NLOS_73
103,-102.2,132.2,22.6,-0.2,56,527.9925,157.3096945,4.025351691,73,800,30,1,UMi_NLOS_73
103.1,-94,124,23.1,-5.2,47,496.6189362,92.62640509,3.850147602,73,800,30,1,UMi_NLOS_73
103.1,-105.8,135.8,40.9,-1.8,47,496.6334043,92.63353251,3.850147602,73,800,30,1,UMi_NLOS_73
103.2,-96.8,126.8,50.4,-6,47,496.6468085,92.64017857,3.850147602,73,800,30,1,UMi_NLOS_73
103.2,-98.1,128.1,36.9,-5.2,47,496.6606383,92.64797426,3.850147602,73,800,30,1,UMi_NLOS_73
103.3,-94.7,124.7,36.3,-7,47,496.6744681,92.65524424,3.850147602,73,800,30,1,UMi_NLOS_73
103.3,-107,137,31,-4.8,47,496.6874468,92.66137278,3.850147602,73,800,30,1,UMi_NLOS_73
103.4,-106.1,136.1,57,-7.5,47,496.7017021,92.66943124,3.850147602,73,800,30,1,UMi_NLOS_73
103.5,-97.6,127.6,71.3,-4.7,47,496.7155319,92.67687613,3.850147602,73,800,30,1,UMi_NLOS_73
103.5,-93.4,123.4,31.8,-5.5,47,496.7295745,92.68304929,3.850147602,73,800,30,1,UMi_NLOS_73
103.6,-106.5,136.5,66.8,-5.5,47,496.7442553,92.69167962,3.850147602,73,800,30,1,UMi_NLOS_73
103.6,-104.3,134.3,67.4,-4.3,56,527.9967857,157.3095761,4.025351691,73,800,30,1,UMi_NLOS_73
103.7,-99.8,129.8,40.5,-5.5,47,496.757234,92.6986081,3.850147602,73,800,30,1,UMi_NLOS_73
103.8,-101.4,131.4,40.9,-2,47,496.7710638,92.70543855,3.850147602,73,800,30,1,UMi_NLOS_73
103.8,-97.3,127.3,60.9,-4.8,47,496.7853191,92.71371722,3.850147602,73,800,30,1,UMi_NLOS_73
103.9,-101.1,131.1,44.3,-2.2,47,496.8002128,92.72078097,3.850147602,73,800,30,1,UMi_NLOS_73
103.9,-100.8,130.8,50.6,-6.1,47,496.8134043,92.72796955,3.850147602,73,800,30,1,UMi_NLOS_73
104,-102.4,132.4,48.2,-1.9,47,496.8280851,92.73572007,3.850147602,73,800,30,1,UMi_NLOS_73
104,-108.4,138.4,55.5,-4.4,47,496.842766,92.74315729,3.850147602,73,800,30,1,UMi_NLOS_73
104.1,-104.6,134.6,51,-8,47,496.8561702,92.75063213,3.850147602,73,800,30,1,UMi_NLOS_73
104.2,-93.7,123.7,51.1,-7.5,47,496.8695745,92.75822778,3.850147602,73,800,30,1,UMi_NLOS_73
104.2,-94.2,124.2,41.5,-5.1,47,496.8851064,92.76621425,3.850147602,73,800,30,1,UMi_NLOS_73
104.3,-100.4,130.4,50.2,0.2,56,528.0008929,157.3092606,4.025351691,73,800,30,1,UMi_NLOS_73
104.3,-110.2,140.2,30.3,-1.9,47,496.8997872,92.77408794,3.850147602,73,800,30,1,UMi_NLOS_73
104.4,-105.9,135.9,25.8,-6.8,47,496.9144681,92.78144655,3.850147602,73,800,30,1,UMi_NLOS_73
104.4,-109.3,139.3,45.2,-0.5,47,496.9285106,92.78871018,3.850147602,73,800,30,1,UMi_NLOS_73
104.5,-98.9,128.9,18.9,-4.1,47,496.9423404,92.79720622,3.850147602,73,800,30,1,UMi_NLOS_73
104.6,-99.3,129.3,22.4,-4.5,47,496.9574468,92.80418501,3.850147602,73,800,30,1,UMi_NLOS_73
104.6,-90.4,120.4,34.3,-4.8,47,496.9721277,92.81264216,3.850147602,73,800,30,1,UMi_NLOS_73
104.7,-107.5,137.5,56.2,-1.8,47,496.9868085,92.82027053,3.850147602,73,800,30,1,UMi_NLOS_73
104.7,-109.4,139.4,56.3,-7.7,47,497.0021277,92.8280379,3.850147602,73,800,30,1,UMi_NLOS_73
104.8,-103.8,133.8,65.1,-4.4,47,497.016383,92.83759257,3.850147602,73,800,30,1,UMi_NLOS_73
104.9,-97.1,127.1,43.6,-8.2,47,497.0306383,92.84460308,3.850147602,73,800,30,1,UMi_NLOS_73
104.9,-100.8,130.8,33.9,0,56,528.0055357,157.3096798,4.025351691,73,800,30,1,UMi_NLOS_73
105,-106.3,136.3,36.6,-7.1,47,497.0453191,92.85247608,3.850147602,73,800,30,1,UMi_NLOS_73
105,-105.5,135.5,26.8,-5.8,47,497.0604255,92.86029021,3.850147602,73,800,30,1,UMi_NLOS_73
105.1,-110.6,140.6,66,-8.9,47,497.0761702,92.86905024,3.850147602,73,800,30,1,UMi_NLOS_73
105.2,-110.1,140.1,25.4,-5.1,47,497.0906383,92.87672329,3.850147602,73,800,30,1,UMi_NLOS_73
105.2,-100.2,130.2,29.2,-2,47,497.1053191,92.88534884,3.850147602,73,800,30,1,UMi_NLOS_73
105.3,-102.9,132.9,62.2,-5.5,47,497.1204255,92.89307679,3.850147602,73,800,30,1,UMi_NLOS_73
105.3,-95.6,125.6,54.8,-8.2,47,497.1355319,92.90197103,3.850147602,73,800,30,1,UMi_NLOS_73
105.4,-107.7,137.7,51,-7.6,47,497.1506383,92.91019678,3.850147602,73,800,30,1,UMi_NLOS_73
105.4,-101.2,131.2,53.5,-2.7,47,497.1659574,92.91791165,3.850147602,73,800,30,1,UMi_NLOS_73
105.5,-107.5,137.5,71.7,-8.3,47,497.1810638,92.92748704,3.850147602,73,800,30,1,UMi_NLOS_73
105.6,-104.6,134.6,43.5,-5.5,56,528.0105357,157.3095955,4.025351691,73,800,30,1,UMi_NLOS_73
105.6,-95.2,125.2,48.2,-3.3,47,497.1955319,92.93506616,3.850147602,73,800,30,1,UMi_NLOS_73
105.7,-99,129,25.1,-3.6,47,497.2117021,92.94306066,3.850147602,73,800,30,1,UMi_NLOS_73
105.7,-101.1,131.1,63.8,-5.8,47,497.2270213,92.95171212,3.850147602,73,800,30,1,UMi_NLOS_73
105.8,-101.4,131.4,53.4,-2,47,497.2429787,92.96041475,3.850147602,73,800,30,1,UMi_NLOS_73
105.9,-94.8,124.8,23.7,-4.1,47,497.2580851,92.9685637,3.850147602,73,800,30,1,UMi_NLOS_73
105.9,-101.5,131.5,44.1,-3.8,47,497.2742553,92.9774829,3.850147602,73,800,30,1,UMi_NLOS_73
106,-99.9,129.9,38.7,0.3,47,497.2889362,92.9861594,3.850147602,73,800,30,1,UMi_NLOS_73
106,-101.2,131.2,33.7,-4.3,47,497.3038298,92.99513894,3.850147602,73,800,30,1,UMi_NLOS_73
106.1,-106.4,136.4,40.8,-6.1,47,497.3202128,93.00379664,3.850147602,73,800,30,1,UMi_NLOS_73
106.2,-103.5,133.5,52.7,-6.7,47,497.3365957,93.01228458,3.850147602,73,800,30,1,UMi_NLOS_73
106.2,-105.5,135.5,42.9,-8,56,528.0144643,157.3093908,4.025351691,73,800,30,1,UMi_NLOS_73
106.3,-99.5,129.5,29.9,-2.8,47,497.3517021,93.02076024,3.850147602,73,800,30,1,UMi_NLOS_73
106.3,-105.2,135.2,64.2,-5.7,47,497.3680851,93.02982587,3.850147602,73,800,30,1,UMi_NLOS_73
106.4,-113.6,143.6,35.2,-3.9,47,497.3831915,93.03901906,3.850147602,73,800,30,1,UMi_NLOS_73
106.5,-100.7,130.7,19,-6.8,47,497.3995745,93.04756246,3.850147602,73,800,30,1,UMi_NLOS_73
106.5,-99.7,129.7,61.8,-3.8,47,497.4153191,93.05641978,3.850147602,73,800,30,1,UMi_NLOS_73
106.6,-101.5,131.5,31.6,-3.4,47,497.4312766,93.06583745,3.850147602,73,800,30,1,UMi_NLOS_73
106.7,-102.6,132.6,38,-7.3,47,497.4476596,93.07489849,3.850147602,73,800,30,1,UMi_NLOS_73
106.7,-100.1,130.1,48.4,-2,47,497.4638298,93.08388142,3.850147602,73,800,30,1,UMi_NLOS_73
106.8,-105.8,135.8,42.7,-2.5,47,497.48,93.09354453,3.850147602,73,800,30,1,UMi_NLOS_73
106.8,-105.7,135.7,31.9,-3.8,47,497.4961702,93.10269358,3.850147602,73,800,30,1,UMi_NLOS_73
106.9,-104.2,134.2,30.3,-3.8,56,528.0192857,157.3086,4.025351691,73,800,30,1,UMi_NLOS_73
107,-107.9,137.9,35.7,-3.8,47,497.5114894,93.11132328,3.850147602,73,800,30,1,UMi_NLOS_73
107,-107.6,137.6,43,-4.4,47,497.5287234,93.12097784,3.850147602,73,800,30,1,UMi_NLOS_73
107.1,-101.3,131.3,29.4,-2.3,47,497.5448936,93.12951179,3.850147602,73,800,30,1,UMi_NLOS_73
107.1,-102.2,132.2,62.7,-7.9,47,497.5623404,93.13978164,3.850147602,73,800,30,1,UMi_NLOS_73
107.2,-105.6,135.6,45.6,-2,47,497.5778723,93.14963884,3.850147602,73,800,30,1,UMi_NLOS_73
107.3,-109.9,139.9,46.6,-2.4,47,497.5942553,93.15855954,3.850147602,73,800,30,1,UMi_NLOS_73
107.3,-100.3,130.3,39,-1.5,47,497.6104255,93.16779422,3.850147602,73,800,30,1,UMi_NLOS_73
107.4,-103.9,133.9,34.1,-0.8,47,497.6270213,93.17727926,3.850147602,73,800,30,1,UMi_NLOS_73
107.4,-103,133,30.8,3.5,47,497.643617,93.18670507,3.850147602,73,800,30,1,UMi_NLOS_73
107.5,-105.7,135.7,33.8,-2.4,47,497.6608511,93.19633887,3.850147602,73,800,30,1,UMi_NLOS_73
107.6,-107.6,137.6,30.7,-6.3,56,528.0244643,157.308456,4.025351691,73,800,30,1,UMi_NLOS_73
107.6,-104,134,29.8,-6.1,47,497.6780851,93.2063468,3.850147602,73,800,30,1,UMi_NLOS_73
107.7,-98.5,128.5,37,-5.5,47,497.6946809,93.21664185,3.850147602,73,800,30,1,UMi_NLOS_73
107.8,-101.4,131.4,50.4,-6,47,497.7117021,93.22540605,3.850147602,73,800,30,1,UMi_NLOS_73
107.8,-105.6,135.6,20.8,-5.9,47,497.7280851,93.23467706,3.850147602,73,800,30,1,UMi_NLOS_73
107.9,-101.4,131.4,74.2,-8.2,47,497.7453191,93.24470592,3.850147602,73,800,30,1,UMi_NLOS_73
107.9,-104.4,134.4,40.3,-5.4,47,497.7629787,93.25499624,3.850147602,73,800,30,1,UMi_NLOS_73
108,-98.4,128.4,49,-5,47,497.7797872,93.26541254,3.850147602,73,800,30,1,UMi_NLOS_73
108.1,-96,126,38.7,-4.4,47,497.7970213,93.27418408,3.850147602,73,800,30,1,UMi_NLOS_73
108.1,-99.6,129.6,17.4,-7.4,47,497.8148936,93.28392041,3.850147602,73,800,30,1,UMi_NLOS_73
108.2,-103.2,133.2,21,-2.4,47,497.8312766,93.29514424,3.850147602,73,800,30,1,UMi_NLOS_73
108.2,-100.6,130.6,41,-5.6,56,528.0294643,157.3086172,4.025351691,73,800,30,1,UMi_NLOS_73
108.3,-100,130,18.2,-1.3,47,497.8487234,93.3059424,3.850147602,73,800,30,1,UMi_NLOS_73
108.4,-101.2,131.2,34.7,-4,47,497.8668085,93.31527396,3.850147602,73,800,30,1,UMi_NLOS_73
108.4,-103.1,133.1,20.2,-6.2,47,497.8844681,93.32539405,3.850147602,73,800,30,1,UMi_NLOS_73
108.5,-113,143,24.3,-1.2,47,497.9019149,93.3358783,3.850147602,73,800,30,1,UMi_NLOS_73
108.6,-106.3,136.3,59,-5.6,47,497.9189362,93.34595008,3.850147602,73,800,30,1,UMi_NLOS_73
108.6,-106,136,61.2,-4.4,47,497.9368085,93.35598487,3.850147602,73,800,30,1,UMi_NLOS_73
108.7,-105.9,135.9,68.7,-1.6,47,497.9544681,93.36720739,3.850147602,73,800,30,1,UMi_NLOS_73
108.7,-97.4,127.4,25.9,-2,47,497.9719149,93.37684962,3.850147602,73,800,30,1,UMi_NLOS_73
108.8,-108.8,138.8,61.8,-2.9,47,497.99,93.3878695,3.850147602,73,800,30,1,UMi_NLOS_73
108.9,-104.5,134.5,33.7,-7.6,76,749.8367105,332.2465016,4.33073334,73,800,30,1,UMi_NLOS_73
108.9,-100.1,130.1,59.2,-5.5,56,527.9119643,157.3009064,4.025351691,73,800,30,1,UMi_NLOS_73
109,-105.9,135.9,39,-6,56,528.0339286,157.3090715,4.025351691,73,800,30,1,UMi_NLOS_73
109.1,-99.4,129.4,23.7,-7.7,85,753.9877647,314.5178758,4.442651256,73,800,30,1,UMi_NLOS_73
109.1,-102.2,132.2,28,-1.8,81,762.055679,319.7152058,4.394449155,73,800,30,1,UMi_NLOS_73
109.2,-103.6,133.6,50.7,-3.4,65,854.2386154,290.2867666,4.17438727,73,800,30,1,UMi_NLOS_73
109.3,-107.1,137.1,40.3,-4.2,65,854.2283077,290.2871214,4.17438727,73,800,30,1,UMi_NLOS_73
109.3,-105.5,135.5,49,-3.3,65,854.2166154,290.2857567,4.17438727,73,800,30,1,UMi_NLOS_73
109.4,-97.6,127.6,51.3,-5.4,65,854.2044615,290.2856281,4.17438727,73,800,30,1,UMi_NLOS_73
109.4,-104.7,134.7,41.9,-2.3,65,854.1998462,290.293811,4.17438727,73,800,30,1,UMi_NLOS_73
109.5,-101.2,131.2,53.6,-5,65,854.188,290.2925662,4.17438727,73,800,30,1,UMi_NLOS_73
109.6,-103.4,133.4,60.5,-2.2,65,854.1806154,290.2958371,4.17438727,73,800,30,1,UMi_NLOS_73
109.6,-100.7,130.7,46.1,-3.2,65,854.1687692,290.2952864,4.17438727,73,800,30,1,UMi_NLOS_73
109.7,-103.5,133.5,55.9,-7,56,528.0398214,157.3081355,4.025351691,73,800,30,1,UMi_NLOS_73
109.8,-103.7,133.7,30.6,-4.9,65,854.1613846,290.298368,4.17438727,73,800,30,1,UMi_NLOS_73
109.8,-105.4,135.4,44.9,-5.7,65,854.1558462,290.3046107,4.17438727,73,800,30,1,UMi_NLOS_73
109.9,-99.1,129.1,34.1,-3.4,65,854.142,290.3030595,4.17438727,73,800,30,1,UMi_NLOS_73
109.9,-104.3,134.3,44.1,-2,65,854.1330769,290.3039864,4.17438727,73,800,30,1,UMi_NLOS_73
110,-101.3,131.3,34.1,-3.9,65,854.1255385,290.3083883,4.17438727,73,800,30,1,UMi_NLOS_73
110.1,-105.6,135.6,34.3,-5.4,65,854.114,290.3069475,4.17438727,73,800,30,1,UMi_NLOS_73
110.1,-103.8,133.8,19,-5.7,65,854.1035385,290.3088549,4.17438727,73,800,30,1,UMi_NLOS_73
110.2,-105.9,135.9,70,-3.8,65,854.0947692,290.309622,4.17438727,73,800,30,1,UMi_NLOS_73
110.3,-100.9,130.9,56.4,-4.3,65,854.0841538,290.3100816,4.17438727,73,800,30,1,UMi_NLOS_73
110.3,-102.9,132.9,38.9,-5.8,65,854.0721538,290.3098025,4.17438727,73,800,30,1,UMi_NLOS_73
110.4,-97.9,127.9,34.8,-4.3,56,528.0442857,157.3081561,4.025351691,73,800,30,1,UMi_NLOS_73
110.5,-107.8,137.8,56,-6.8,65,854.0629231,290.3121202,4.17438727,73,800,30,1,UMi_NLOS_73
110.5,-104.7,134.7,81.1,-6.6,65,854.0524615,290.313003,4.17438727,73,800,30,1,UMi_NLOS_73
110.6,-102.7,132.7,20.9,-6.6,65,854.0496923,290.3221288,4.17438727,73,800,30,1,UMi_NLOS_73
110.7,-102.2,132.2,45.4,-3.8,65,854.0363077,290.3195058,4.17438727,73,800,30,1,UMi_NLOS_73
110.7,-102.5,132.5,43.6,-2.5,65,854.0296923,290.3225482,4.17438727,73,800,30,1,UMi_NLOS_73
110.8,-106.3,136.3,46.7,-4,65,854.0203077,290.3253204,4.17438727,73,800,30,1,UMi_NLOS_73
110.8,-98.9,128.9,33.7,-0.5,65,854.0095385,290.3249006,4.17438727,73,800,30,1,UMi_NLOS_73
110.9,-102,132,34.6,-4.1,65,854.0010769,290.3281935,4.17438727,73,800,30,1,UMi_NLOS_73
111,-97.7,127.7,43.1,-4,65,853.9909231,290.3277066,4.17438727,73,800,30,1,UMi_NLOS_73
111,-98.2,128.2,72.4,-7.5,65,853.9836923,290.3318833,4.17438727,73,800,30,1,UMi_NLOS_73
111.1,-105.5,135.5,33.2,1,56,528.0501786,157.3080344,4.025351691,73,800,30,1,UMi_NLOS_73
111.2,-103.7,133.7,34.4,-6.7,65,853.9698462,290.3301612,4.17438727,73,800,30,1,UMi_NLOS_73
111.2,-99,129,29.4,-2.1,65,853.9626154,290.3345964,4.17438727,73,800,30,1,UMi_NLOS_73
111.3,-103.7,133.7,66.3,-8.2,65,853.9567692,290.3410949,4.17438727,73,800,30,1,UMi_NLOS_73
111.4,-102.6,132.6,41.8,-2.9,65,853.9447692,290.3380194,4.17438727,73,800,30,1,UMi_NLOS_73
111.4,-101.8,131.8,55.7,-7.1,65,853.9346154,290.3391647,4.17438727,73,800,30,1,UMi_NLOS_73
111.5,-105.2,135.2,44.5,-2.8,65,853.9253846,290.3415627,4.17438727,73,800,30,1,UMi_NLOS_73
111.6,-102.9,132.9,29,-5.5,65,853.9198462,290.3468004,4.17438727,73,800,30,1,UMi_NLOS_73
111.6,-100.2,130.2,37.6,0.3,65,853.908,290.3460586,4.17438727,73,800,30,1,UMi_NLOS_73
111.7,-101.9,131.9,47.1,0.8,65,853.8986154,290.3485853,4.17438727,73,800,30,1,UMi_NLOS_73
111.8,-101.2,131.2,30.9,-4.2,65,853.8901538,290.3504898,4.17438727,73,800,30,1,UMi_NLOS_73
111.8,-101.4,131.4,80.4,-5.8,56,528.0544643,157.3073054,4.025351691,73,800,30,1,UMi_NLOS_73
111.9,-102.8,132.8,28.5,-6.2,65,853.8778462,290.3501088,4.17438727,73,800,30,1,UMi_NLOS_73
111.9,-102.1,132.1,31.5,-4.3,65,853.8693846,290.3518727,4.17438727,73,800,30,1,UMi_NLOS_73
112,-103.5,133.5,46.4,-2.6,65,853.8606154,290.3547758,4.17438727,73,800,30,1,UMi_NLOS_73
112.1,-103.9,133.9,51.5,-2.1,65,853.8516923,290.3562858,4.17438727,73,800,30,1,UMi_NLOS_73
112.1,-105.3,135.3,45,-3.1,65,853.8413846,290.3570471,4.17438727,73,800,30,1,UMi_NLOS_73
112.2,-101.8,131.8,25.3,-3.4,65,853.8330769,290.3589437,4.17438727,73,800,30,1,UMi_NLOS_73
112.3,-102.1,132.1,25.1,-3.4,65,853.822,290.3606861,4.17438727,73,800,30,1,UMi_NLOS_73
112.3,-101.2,131.2,57.2,-4.9,65,853.8129231,290.3630529,4.17438727,73,800,30,1,UMi_NLOS_73
112.4,-103.1,133.1,71.5,-4.6,65,853.8055385,290.3677211,4.17438727,73,800,30,1,UMi_NLOS_73
112.5,-102,132,21.9,-5.8,65,853.7923077,290.3624272,4.17438727,73,800,30,1,UMi_NLOS_73
112.5,-102.2,132.2,32.6,-5.7,56,528.0601786,157.3075555,4.025351691,73,800,30,1,UMi_NLOS_73
112.6,-103.1,133.1,19.8,-6.3,65,853.784,290.3650464,4.17438727,73,800,30,1,UMi_NLOS_73
112.7,-102.1,132.1,47.5,-7,65,853.7733846,290.3654353,4.17438727,73,800,30,1,UMi_NLOS_73
112.7,-103.1,133.1,30.2,2.8,65,853.7650769,290.3684434,4.17438727,73,800,30,1,UMi_NLOS_73
112.8,-102.9,132.9,29.2,-4,65,853.756,290.3710311,4.17438727,73,800,30,1,UMi_NLOS_73
112.9,-102.9,132.9,43.6,-1.4,65,853.7484615,290.3747035,4.17438727,73,800,30,1,UMi_NLOS_73
112.9,-103,133,24.3,-2.1,65,853.7412308,290.3789915,4.17438727,73,800,30,1,UMi_NLOS_73
113,-103,133,43.7,-5.4,65,853.7278462,290.3770914,4.17438727,73,800,30,1,UMi_NLOS_73
113.1,-103,133,29.9,-3.5,65,853.7190769,290.3809593,4.17438727,73,800,30,1,UMi_NLOS_73
113.1,-103,133,36.4,-5.2,65,853.7055385,290.3771244,4.17438727,73,800,30,1,UMi_NLOS_73
113.2,-103,133,25.3,-6.4,65,853.6969231,290.3794709,4.17438727,73,800,30,1,UMi_NLOS_73
113.3,-103,133,54.8,-7.1,56,528.0667857,157.3066128,4.025351691,73,800,30,1,UMi_NLOS_73
113.3,-103.1,133.1,60.3,-3.1,65,853.6886154,290.3804458,4.17438727,73,800,30,1,UMi_NLOS_73
113.4,-103,133,20.3,4.5,65,853.6824615,290.386047,4.17438727,73,800,30,1,UMi_NLOS_73
113.5,-103,133,22,2.2,65,853.6735385,290.3885445,4.17438727,73,800,30,1,UMi_NLOS_73
113.5,-103,133,28.1,5.7,65,853.6649231,290.3915749,4.17438727,73,800,30,1,UMi_NLOS_73
113.6,-102.9,132.9,57.5,-0.3,65,853.6556923,290.394299,4.17438727,73,800,30,1,UMi_NLOS_73
113.7,-102.7,132.7,46.2,4.1,65,853.6450769,290.3941276,4.17438727,73,800,30,1,UMi_NLOS_73
113.7,-103.3,133.3,55.8,4.9,65,853.6307692,290.3898038,4.17438727,73,800,30,1,UMi_NLOS_73
113.8,-104.1,134.1,48,0.3,65,853.6218462,290.3930471,4.17438727,73,800,30,1,UMi_NLOS_73
113.9,-102.6,132.6,30.2,2.3,65,853.614,290.3979236,4.17438727,73,800,30,1,UMi_NLOS_73
